htrc-id,pubcity,pubyear,title,oclc,language,hasText,latitude,longitude
UF00073635,Boston,1899.5,The Strange and surprising adventures of Robinson Crusoe of York mariner,26966931,English,y,42.3604823,-71.0595678
UF00072767,London (Piccadilly opposite Burlington House),1832,The surprising adventures of Robinson Crusoe ,12646068,English,y,None,None
UF00072774,London (Charterhouse Square),1838,The surprising adventures of Robinson Crusoe ,27783768,English,y,51.5210174,-0.0997566
UF00073540,London (265 High Holborn),1865,The surprising adventures of Robinson Crusoe ,28121082,English,y,51.5176784,-0.1189389
UF00049549,New York,1879,The Swiss family Robinson,32315509,English,y,40.7306458,-73.9866136
UF00081659,London++Glasgow++Manchester,1889,The Swiss family Robinson,26971196,English,y,None,None
UF00083210,New York,1895,The Swiss family Robinson,229402991,English,y,40.7306458,-73.9866136
UF00086462,London++New York,1899,The Swiss family Robinson,18789545,English,y,None,None
UF00085415,New York,1896,The Swiss family Robinson,22122834,English,y,40.7306458,-73.9866136
UF00024837,New York,1870,The Swiss family Robinson,57389870,English,y,40.7306458,-73.9866136
UF00028228,New York++Philadelphia,1874,Swiss family Robinson in words of one syllable,49717589,English,y,None,None
UF00053431,New York,1884,The Swiss family Robinson in words of one syllable,64226253,English,y,40.7306458,-73.9866136
UF00001866,London,1851,"The Swiss family Robinson, or Adventures in a desert island",45617261,English,y,51.5073219,-0.1276474
UF00003604,London,1852,"The Swiss family Robinson, or, Adventures of a father and mother and four sons in a desert island",25030413,English,y,51.5073219,-0.1276474
UF00027951,London++Edinburgh++New York,1872,"The Swiss family Robinson, or, Adventures of a shipwrecked famiily on a desolate island",60585657,English,y,None,None
UF00027938,London++Edinburgh++New York,1874,"The Swiss family Robinson, or, Adventures of a shipwrecked family on a desolate island",60585587,English,y,None,None
UF00027939,Edinburgh,1874,"The Swiss family Robinson, or, The adventures of a father and his four sons on a desert island",32315508,English,y,55.9496416,-3.1902352
UF00086694,Boston,1898,"The Swiss family Robinson, or, The adventures of a shipwrecked family on an uninhabited island near New Guinea",21613665,English,y,42.3604823,-71.0595678
UF00055797,London++New York,1888,"The Swiss family Robinson, or, The adventures of a shipwrecked family on an uninhabited island near New Guinea",4518304,English,y,None,None
UF00073607,Boston,1884,The Life and adventures of Robinson Crusoe,16836239,English,y,42.3604823,-71.0595678
UF00053179,London,1883,"Travels into several remote nations of the world by Lemuel Gulliver, first a surgeon and then a captain of several ships, in four parts ...",37255367,English,y,51.5073219,-0.1276474
UF00053957,London,1885,"True tales of travel and adventure, valour and virtue",64696250,English,y,51.5073219,-0.1276474
UF00053954,New York,1884.5,"The voyage of the ""Vivian"" to the North Pole and beyond",25404212,English,y,40.7306458,-73.9866136
UF00053296,London,1884,Walks in and around London,23718508,English,y,51.5073219,-0.1276474
UF00077393,London,1914,Willy Pogany children : Robinson Crusoe,63085365,English,y,51.5073219,-0.1276474
AA00021431,New-Haven,1809,The wonderful life and adventures of Robinson Crusoe,23227546,English,y,41.3082138,-72.9250518
AA00021430,York,1802,The wonderful life and surprising adventures of Robinson Crusoe,13539130,English,y,53.9590555,-1.0815361
AA00021432,Philadelphia,1809,Die wunderbare Lebensbeschreibung und Erstaunliche Begebenheiten des berÃ¼hmten Helden Robinson Crusoe,2415258,German,y,39.9524152,-75.1635755
UF00074449,Boston (10 Milk St.),1898,The Young folks' Robinson Crusoe,27081349,English,y,42.3569463,-71.0580232
mdp.39015078549998,London,1814,"The life and adventures of Robinson Crusoe, including an account of his shipwreck, and residence for twenty-nine years on an unknown island, the remarkable history of his deliverance; and the extraordinary circumstances which afterwards befel him in various parts of the world. Written by himself ... Illustrated with elegant engravings, from original designs ...",10058202,eng,,51.5073219,-0.1276474
None,Los Angeles ,1994,A study guide to Daniel Defoe's Robinson Crusoe,318237095,en,,34.054935,-118.244476
uc1.$b275037,Leipzig,1886,Defoe's Robinson Crusoe. Aus dem englischen von Karl AltmuÌˆller.,16350963,ger,,51.3391827,12.3810549
None,Place of publication not identified ,2016,Robinson crusoe.,930664284,en,,None,None
None,Barcelona ,1996,Robinson Crusoe,433744006,es,,41.3828939,2.1774322
None,London ,1906,Robinson Crusoe : [with illustrations].,315858500,en,,51.5073219,-0.1276474
hvd.32044097054449,New York,1896,The life and adventures of Robinson Crusoe / by Daniel Defoe ; edited by Kate Stephens.,14075548,eng,,40.7306458,-73.9866136
mdp.39015078559252,Paris,1881,"Aventures de Robinson CrusoÃ«, par Daniel De FoÃ«; traduction nouvelle, illustrations de Grandville.",23401972,fre,,48.8566101,2.3514992
None,Porvoo  Hki  Juva ,1988,Robinson Crusoe,57809506,fi,,None,None
None,s Gravenhage ,1921,Robinson CrusoeÌˆ,64133492,nl,,52.07494555,4.26968022053645
None,Heritage ,1930,Robinson Crusoe.,228435226,en,,55.745698,-2.2314119
None,Leipzig ,1872,Robinson Crusoe : mit 16 Tonbildern u. 54 in d. Text gedr. Holzschnitten,254667544,de,,51.3391827,12.3810549
None,London ,1996,Robinson Crusoe.,59373515,en,,51.5073219,-0.1276474
None,New York ,1795,"The wonderful life and most surprising adventures of that renowned hero, Robinson Crusoe : who lived twenty-eight years on an uninhabited island. Which he afterwards colonized. who lived twenty-eight years on an uninhabited island. Which he afterwards colonized.",753959245,en,,40.7306458,-73.9866136
None,Norwalk ,1976,Robinson Crusoe,664362099,en,,41.1175966,-73.4078968
None,Toronto ,1958,Robinson crusoe.,726261600,fr,,43.653963,-79.387207
None,Utrecht etc ,1979,Robinson Crusoe,64150006,nl,,None,None
None,Griffith ,1892,"The Life and Surprising Adventures of Robinson Crusoe ... Illustrated. [Part 1, abridged.].",559898742,en,,-34.2870772,146.0551022
mdp.39015078550343,Exeter,1823,"The life and most surprising adventures of Robinson Crusoe, of York, mariner, who lived twenty-eight years in an uninhabited island, on the coast of America, near the mouth of the great river Oroonoko. With an account of his deliverance, and his after surprising adventures.",25635616,eng,,50.725562,-3.5269108
None,NewYork ,1774,"The wonderful life and surprizing adventures of Robinson Crusoe : who lived twenty-eight years on an uninhabited island, which he afterwards colonised.",19477346,en,,35.7251496,139.7630049
None,Hki ,1967,Robinson Crusoe,57865663,fi,,3.88607195,11.5119701935465
mdp.39015078555854,Lyon,1809,"La vie et les aventures surprenantes de Robinson CrusoÃ©, contenant son retour dans son ile, ses autres nouveaux voyages, et ses rÃ©flexions; traduit de l'anglois.",23400621,fre,,45.7578137,4.8320114
mdp.39015078557348,Amsterdam,1776,"La vie et les aventures surprenantes de Robinson CrusoÃ©, contenant son retour dans son isle, ses autres nouveaux voyages, & ses rÃ©flexions; traduit de l'anglois.",23646743,fre,,52.3745403,4.89797550561798
None,New York ,1903,Serious reflections during the life and surprising adventures of Robinson Crusoe with his vision of the Angelic world. - 3.,256613732,en,,40.7306458,-73.9866136
None,BerlinSchoÌˆneberg ,1975,Robinson Crusoe,257439513,,,None,None
None,Kristiania ,1915,Robinson Crusoe,258271484,sv,,59.9132694,10.7391112
None,Pp ,364,"W. Taylor 364. The Life and Strange Suprizing Adventures of Robinson Crusoe, of York, Mariner: who lived eight and twenty years, all alone in an un-inhabited island on the coast of America, near the mouth of the great river of Oroonoque; having been cast on shore by shipwreck, whereon all the men perished but himself. With an account how he was at last as strangely deliver'd by pyrates. Written by himself. [By Daniel Defoe.].",752551201,en,,11.2454812,-74.1881681
mdp.39015078558874,Leipzig,1886,Defoe's Robinson Crusoe. Eine erzÃ¤hlung von Defoe. Ubersetzt von Karl AltmÃ¼ller.,67412277,ger,,51.3391827,12.3810549
None,London ,1811,"The life and most surprising adventures of Robinson Crusoe, of York, mariner : who lived eight and twenty years in an uninhabited island, on the coast of America, near the mouth of the great river Oroonoque, with an account of his deliverance thence, and his after surprising adventures.",79904461,en,,51.5073219,-0.1276474
None,Bilbao ,1982,Robinson Crusoe,433823837,es,,43.2630051,-2.9349915
None,London ,1910,Robinson Crusoe,587198539,en,,51.5073219,-0.1276474
None,Edinburgh ,1813,"The life and most surprising adventures of Robinson Crusoe, of York, mariner, who lived eight-and-twenty years in an uninhabited island on the coast of America, near the mouth of the river Oroonoque. With an account of his deliverance thence, and his after surprising adventures.",67409616,en,,55.9496416,-3.1902352
mdp.39015078556696,London,1784,"La vie et les aventures surprenantes de Robinson CrusoÃ©, contenant, entre autres Ã©vÃ©nemens, le sÃ©jour qu'il, a fait, pendant vingt-huit ans, dans une Ã®le dÃ©serte, si#uÃ©e sur la cÃ´te de l'AmÃ©rique, prÃ¨s 1'embouchure de la grande riviere Oroonoque ...",23646758,fre,,51.5073219,-0.1276474
None,Philadelphia ,1953,"Robinson Crusoe,",4609474,en,,39.9524152,-75.1635755
None,KÃ¸benhavn ,1955,Robinson Crusoe.,44768212,da,,None,None
None,Ä°stanbul ,2007,Robinson Crusoe,984426738,tr,,None,None
mdp.39015078557975,Paris,1825,"Robinson CrusoÃ©, par Daniel De Foe, traduction de l'anglais, entiÃ¨rement revue et corrigÃ©e par F.d'A. [i.e. FranÃ§ois Gabriel Boisseau] ...",23401239,fre,,48.8566101,2.3514992
None,Wellington and Iron Bridge ,1806,"The life and surprizing adventures of Robinson Crusoe, of York, mariner : who lived eight and twenty years, all alone in an uninhabited island on the coast of America, near the mouth of the great river of Oroonoque : having been cast on shore by shipwreck ... with an account how he was at last as strangely delivered by pirates",54155713,en,,None,None
None,William Collins ,1900,"The Adventures of Robinson Crusoe ... Edited for school use with explanatory notes, etc., by M.T. Yates. [Part 1, abridged.].",559898786,en,,40.545607,-105.0203437
None,London ,1969,Robinson Crusoe,246592232,,,51.5073219,-0.1276474
None,Amsterdam ,1720,"Het leven en de wonderbaare gevallen van Robinson Crusoe behelzende onder andere ongehoorde uitkomsten een verhaal van zyn agt en twintig jaarig verblyf op een onbewoond eiland, gelegen op de kust van America by de mond van de rivier Oronooque. Alles door liem zelfs beschreven, nu uit het engels vertaald, en met figuren benevens een nette kaart zyner zwerving verrykt ...",609107659,nl,,52.3745403,4.89797550561798
None,Hannover ,1979,Robinson Crusoe,245649398,de,,52.3744779,9.7385532
None,London ,1869,"The life and adventures of Robinson Crusoe, of York, Mariner, With a memoir of the author, and ...",37267752,en,,51.5073219,-0.1276474
None,New York And London ,1915,Robinson Crusoe and his island. ... Illustrated.,651763,en,,40.7364228,-73.8651888078038
None,Barcelona ,1984,Robinson Crusoe,433455567,es,,41.3828939,2.1774322
mdp.39015078553487,London,1895,Robinson Crusoe ... [Edited by George A. Aitken with illustrations by J.B. Yeats],41524939,eng,,51.5073219,-0.1276474
None,Oxford ,1988,Robinson Crusoe,442820760,en,,51.7520131,-1.2578499
None,Paris ,1829,"Aventures de Robinson. Traduction nouvelle, orneÌe de douze gravures.",559893033,fr,,48.8566101,2.3514992
None,London ,1966,Robinson Crusoe,301271426,en,,51.5073219,-0.1276474
None,Sth ,1952,Robinson Crusoe,770617614,sv,,36.5581914,127.9408564
None,New York ,1905,"The works. 1, The life and strange adventures of Robinson Crusoe ; Pt. 1",634759119,en,,40.7306458,-73.9866136
mdp.39015078554923,London,1875,"Robinson Crusoe, in words of one syllable. By Mary Godolphin [pseud.] ...",28777847,eng,,51.5073219,-0.1276474
None,Valencia ,1984,Robinson Crusoe,434470668,es,,39.4699014,-0.3759513
None,Newbury ,2007,Robinson Crusoe,993820018,en,,51.4020055,-1.3236425
mdp.39015078554600,Valletta,1835,Qiá¹£á¹£at RÅbiná¹£on KurÅ«zÄ«.,243910651,und,,35.8989818,14.5136759
None,Oxford ,1927,The life and strange surprizing adventures of Robinson Crusoe ... written by himself / Vol.2.,874464193,en,,51.7520131,-1.2578499
None,Longman ,1987,Robinson Crusoe,957057411,en,,57.4862652,-4.2190167
None,Barcelona ,1975,Robinson Crusoe,431283971,es,,41.3828939,2.1774322
None,Bolenge ,1940,Bokolo wa Robinson Crusoe : bonkanda wa mbaanda.,47129997,nic,,-1.5861744,20.8477646
None,London ua ,2008,The novels of Daniel Defoe / 3. Serous reflections during the life and surprising adventures of robinson crusoe (1720).,613443394,en,,48.0021309,37.7955856
None,Place of publication not identified ,2005,"Robinson Crusoe, the adventure begins",83252774,en,,None,None
None,Place of publication not identified ,2002,Robinson Crusoe,939717379,en,,None,None
None,London  New York ,1905,Robinson Crusoe.,631804402,en,,59.3795917,13.5044839
mdp.39015078560748,Madrid,1903,"Vida y aventuras de RobinsÃ³n CrusoÃ©, obra escrita en inglÃ©s por Daniel De FoÃ« ...",67412357,spa,,40.4167047,-3.7035825
hvd.hw21ja,Philadelphia,1891,The life and adventures of Robinson Crusoe. / By Daniel Defoe. ; Illustrated with etchings by M. Mouilleron; portrait by L. Flaming [i.e. Flameng]; and with engravings after designs by T. Stothard ...,29395433,eng,,39.9524152,-75.1635755
None,Lausanne ,1967,"Robinson CrusoeÌ : [""Life and adventures of Robinson Crusoe""]. PreÌface de Philippe Schwed.",460081743,fr,,46.5218269,6.6327025
None,MuÌˆnchen ,1981,"Robinson Crusoe. Teil 1 Das Leben und die hoÌˆchst merkwuÌˆrdigen Abenteuer des Robinson Crusoe aus York, eines Seemanns, der achtundzwanzig Jahre lang ganz allein .Ì¤ ; mit 100 zeitgenoÌˆssischen Kupferstichen",248530319,de,,None,None
mdp.39015078553339,Philadelphia,1872,"The life and strange surprising adventures of Robinson Crusoe, of York, mariner, : as related by himself / by Daniel De Foe ; with an autobiographical memoir of the author and a Life of Alexander Selkirk, by whose residence on the island of Juan Fernandez the work was suggested.",70047315,eng,,39.9524152,-75.1635755
mdp.39015078559583,Paris,1855,Le petit Robinson CrusoÃ©.,52377363,fre,,48.8566101,2.3514992
None,London ,1920,"Robinson Crusoe,",37207630,en,,51.5073219,-0.1276474
mdp.39015078556365,New York,1836,The life and adventures of Robinson Crusoe: from the original work of Daniel Defoe.,13528895,eng,,40.7306458,-73.9866136
